order_no,user_id,pay_type,pay_status,amount,gift_amount,real_amount,create_time,is_first_order
115545598,59613,1,5,158,1.58,159.58,1764827768,0
135095763,59613,2,5,328,3.28,331.28,1765608426,0
148752245,59614,1,3,150,1.5,151.5,1764655700,1
119892075,59614,3,2,201,2.01,203.01,1765338988,0
128723243,59614,1,2,744,7.44,751.44,1766067190,0
121316961,59669,1,2,22961,229.61,23190.61,1764524742,1
146995536,59669,4,2,3889,38.89,3927.89,1764690979,0
137790390,59669,1,4,3756,37.56,3793.56,1764831536,0
105089421,59669,4,2,8786,87.86,8873.86,1765030978,0
124129527,59669,4,4,52484,524.84,53008.84,1765043680,0
122741552,59669,4,5,4577,45.77,4622.77,1765157935,0
130500872,59669,3,2,8042,80.42,8122.42,1765218453,0
115166680,59669,1,4,17100,171,17271,1765300981,0
140168427,59669,3,5,35760,357.6,36117.6,1765521078,0
116710306,59669,2,4,1753,17.53,1770.53,1765646088,0
136817479,59669,1,4,4016,40.16,4056.16,1765779654,0
131679380,59669,2,5,4024,40.24,4064.24,1765866802,0
107845068,59669,3,4,4576,45.76,4621.76,1765867505,0
128181081,59669,5,2,2502,25.02,2527.02,1766040002,0
125325884,59669,5,2,3283,32.83,3315.83,1766040154,0
121950774,59669,1,5,3073,30.73,3103.73,1766077391,0
130790727,59669,5,2,3020,30.2,3050.2,1766251811,0
143719297,59669,5,5,3818,38.18,3856.18,1766356262,0
127192246,59669,1,2,63360,633.6,63993.6,1767060129,0
110357771,59669,1,2,77153,771.53,77924.53,1767086852,0
130411183,59669,4,2,2999,29.99,3028.99,1767116051,0
136648414,59679,2,2,217,2.17,219.17,1764892628,1
102096031,59699,5,4,410,4.1,414.1,1766578170,1
109818444,59866,5,4,349,3.49,352.49,1765819055,1
100100934,59905,2,1,119,1.19,120.19,1764741670,1
136483723,59905,1,3,191,1.91,192.91,1764851007,0
130125435,59905,5,1,207,2.07,209.07,1764914459,0
100497842,59911,5,2,374,3.74,377.74,1764658111,1
124301277,59911,3,2,171,1.71,172.71,1764916162,0
118751120,59911,3,2,313,3.13,316.13,1766629178,0
117974072,59997,4,2,597,5.97,602.97,1764692772,1
111020249,59997,4,4,96,0.96,96.96,1765625399,0
101618008,59997,4,2,211,2.11,213.11,1765714036,0
114679183,60014,4,4,282,2.82,284.82,1765559825,1
108448484,60014,2,2,160,1.6,161.6,1765934471,0
114563620,60014,3,2,179,1.79,180.79,1766701598,0
123712333,60043,3,2,35427,354.27,35781.27,1764793780,1
123678006,60043,4,4,1825,18.25,1843.25,1764874605,0
109030070,60043,1,4,11808,118.08,11926.08,1764938593,0
133577465,60043,3,2,6209,62.09,6271.09,1765437763,0
130187945,60043,5,NA,4443,44.43,4487.43,1765730948,0
142351341,60043,3,2,58833,588.33,59421.33,1765866055,0
109978830,60043,4,4,4508,45.08,4553.08,1765946930,0
129465257,60043,5,2,1413,14.13,1427.13,1765973826,0
147297514,60043,5,2,9226,92.26,9318.26,1766164900,0
117906753,60043,2,4,10539,105.39,10644.39,1766165780,0
148873579,60043,4,2,13158,131.58,13289.58,1766424012,0
138891887,60043,2,2,6676,66.76,6742.76,1766857391,0
147268442,60043,5,2,4312,43.12,4355.12,1767076121,0
141103128,60078,2,5,266,2.66,268.66,1765520029,1
149838410,60078,5,5,476,4.76,480.76,1766383894,0
144362655,60078,3,3,373,3.73,376.73,1766901727,0
137129831,60108,3,4,326,3.26,329.26,1765220308,1
134694747,60108,1,2,647,6.47,653.47,1765760156,0
144264504,60206,1,4,580,5.8,585.8,1765127642,1
113764761,60484,5,2,638,6.38,644.38,1764637296,1
135565274,60484,2,4,195,1.95,196.95,1764826827,0
101439802,60484,3,NA,144,1.44,145.44,1765403088,0
111891491,60542,2,1,219,2.19,221.19,1766147137,1
145429019,60700,4,4,738,7.38,745.38,1765886785,1
133587570,60712,5,2,195,1.95,196.95,1765828802,1
130431449,60724,2,2,211,2.11,213.11,1766865932,1
119238455,60792,2,2,165,1.65,166.65,1766470362,1
129432674,60864,4,4,380,3.8,383.8,1767117359,1
134839029,60892,1,4,222,2.22,224.22,1765991517,1
126790652,60892,4,2,129,1.29,130.29,1766808709,0
101478246,60984,5,4,463,4.63,467.63,1765882351,1
136240137,60984,2,2,339,3.39,342.39,1766753262,0
120697541,61046,4,1,341,3.41,344.41,1765285021,1
127489725,61046,4,4,338,3.38,341.38,1766037923,0
129113337,61053,4,4,6302,63.02,6365.02,1764523948,1
117632831,61053,5,2,2334,23.34,2357.34,1764530107,0
134468782,61053,3,2,2006,20.06,2026.06,1764663192,0
118160002,61053,5,2,3279,32.79,3311.79,1764867389,0
118745932,61053,3,4,959,9.59,968.59,1765043629,0
110231090,61053,5,2,1046,10.46,1056.46,1765095821,0
135919994,61053,4,2,12141,121.41,12262.41,1765203620,0
108659960,61053,3,1,1128,11.28,1139.28,1765419304,0
144573970,61053,5,2,37382,373.82,37755.82,1765562960,0
127166120,61053,2,3,1465,14.65,1479.65,1765608654,0
121321351,61053,3,2,4239,42.39,4281.39,1765762332,0
115021031,61053,5,2,4027,40.27,4067.27,1765767173,0
138961327,61053,5,4,5342,53.42,5395.42,1765821223,0
142424437,61053,5,5,41205,412.05,41617.05,1766233432,0
131170844,61053,1,3,16258,162.58,16420.58,1766455258,0
107066875,61053,5,2,3772,37.72,3809.72,1766597567,0
123825913,61053,5,5,3392,33.92,3425.92,1766598129,0
116013001,61053,1,5,4916,49.16,4965.16,1766806418,0
149476758,61053,2,2,1574,15.74,1589.74,1766828991,0
122992609,61053,1,2,9614,96.14,9710.14,1767157989,0
126169122,61053,1,1,16069,160.69,16229.69,1767162643,0
132406071,61192,4,4,3815,38.15,3853.15,1765213359,1
137213681,61192,2,5,33836,338.36,34174.36,1765345885,0
146016157,61192,1,2,1303,13.03,1316.03,1765541181,0
144072508,61192,1,2,58003,580.03,58583.03,1765907916,0
140452201,61192,3,2,13694,136.94,13830.94,1765913652,0
128859407,61192,3,2,37141,371.41,37512.41,1766059577,0
128651087,61192,2,2,9704,97.04,9801.04,1766061644,0
134851786,61192,5,2,36436,364.36,36800.36,1766213172,0
108207935,61192,2,2,1297,12.97,1309.97,1766526756,0
120546734,61192,3,4,5262,52.62,5314.62,1766577711,0
113812106,61192,5,4,70610,706.1,71316.1,1766590665,0
136713630,61192,1,2,46419,464.19,46883.19,1766640787,0
101756485,61192,5,4,2564,25.64,2589.64,1766828004,0
106764458,61192,2,4,1701,17.01,1718.01,1766915765,0
131109797,61192,2,4,31434,314.34,31748.34,1767029722,0
133039501,61280,1,4,713,7.13,720.13,1766718696,1
115696770,61280,5,NA,924,9.24,933.24,1766941791,0
111619619,61326,4,5,387,3.87,390.87,1765341603,1
122431418,61326,4,2,123,1.23,124.23,1765343152,0
121711763,61420,1,3,191,1.91,192.91,1766130563,1
129128843,61429,1,4,167,1.67,168.67,1764781813,1
139938945,61429,2,2,371,3.71,374.71,1765214620,0
110064561,61429,4,4,408,4.08,412.08,1767048532,0
127654802,61587,4,NA,496,4.96,500.96,1765215389,1
107804629,61693,3,4,150,1.5,151.5,1766059690,1
131486280,61693,5,2,143,1.43,144.43,1766578773,0
113843891,61703,2,4,390,3.9,393.9,1765820869,1
142576389,61703,1,1,203,2.03,205.03,1766266228,0
124070322,61913,4,1,284,2.84,286.84,1765042427,1
126823222,61913,1,4,197,1.97,198.97,1766255689,0
142080244,61913,5,4,596,5.96,601.96,1766298239,0
111251978,62064,2,5,606,6.06,612.06,1765191808,1
132961965,62405,4,4,453,4.53,457.53,1765237243,1
112943857,62405,3,1,222,2.22,224.22,1765282343,0
133312349,62486,5,4,294,2.94,296.94,1765081299,1
101866615,62493,5,2,396,3.96,399.96,1764730493,1
120783626,62493,4,2,417,4.17,421.17,1766052504,0
144317208,62493,1,4,700,7,707,1766422378,0
139832655,62493,1,4,374,3.74,377.74,1767114754,0
132282344,62682,2,2,250,2.5,252.5,1765701069,1
116346030,62691,1,4,316,3.16,319.16,1766727519,1
115864389,62937,1,2,380,3.8,383.8,1764612928,1
108276249,62937,4,2,130,1.3,131.3,1765331686,0
110863813,62986,4,4,1199,11.99,1210.99,1766352229,1
144975239,62986,5,3,561,5.61,566.61,1766683481,0
104333169,63012,5,2,1070,10.7,1080.7,1764921871,1
148415775,63012,2,1,19092,190.92,19282.92,1765177014,0
138260270,63012,1,2,14699,146.99,14845.99,1765245422,0
116520895,63012,5,2,4183,41.83,4224.83,1765343958,0
144348531,63012,3,5,1023,10.23,1033.23,1765648311,0
145283155,63012,1,2,2385,23.85,2408.85,1765666873,0
143210732,63012,4,2,1543,15.43,1558.43,1765802755,0
134388997,63012,1,4,28068,280.68,28348.68,1765835296,0
119172303,63012,4,4,4192,41.92,4233.92,1765983305,0
110851709,63012,1,2,2220,22.2,2242.2,1766192623,0
141239658,63012,1,NA,5387,53.87,5440.87,1766210948,0
124515373,63012,1,2,11573,115.73,11688.73,1766248936,0
140388053,63012,2,4,64413,644.13,65057.13,1766536963,0
118285721,63012,3,3,2316,23.16,2339.16,1766599155,0
127624491,63012,1,4,12632,126.32,12758.32,1766642260,0
144631396,63012,4,2,31654,316.54,31970.54,1766667385,0
101301187,63012,3,2,14768,147.68,14915.68,1766682595,0
100450346,63012,4,5,1118,11.18,1129.18,1766901918,0
127066916,63012,1,4,6956,69.56,7025.56,1766983681,0
139923738,63012,3,2,3593,35.93,3628.93,1766988448,0
130646158,63012,2,2,2591,25.91,2616.91,1767029245,0
104755700,63012,5,2,5743,57.43,5800.43,1767082202,0
111622759,63012,5,2,1223,12.23,1235.23,1767096360,0
146474222,63034,4,4,323,3.23,326.23,1764742993,1
138757481,63142,1,5,122,1.22,123.22,1766049138,1
126780175,63265,4,2,198,1.98,199.98,1765492685,1
141062538,63265,3,2,375,3.75,378.75,1766693620,0
123173243,63286,2,4,157,1.57,158.57,1765912453,1
110819039,63325,1,1,441,4.41,445.41,1765362568,1
119045806,63325,3,4,259,2.59,261.59,1767000476,0
109531433,63802,1,2,154,1.54,155.54,1765389567,1
102566305,63802,2,4,322,3.22,325.22,1766163459,0
120074326,63802,1,4,647,6.47,653.47,1766385686,0
139615252,63886,4,4,269,2.69,271.69,1765709091,1
143893478,63898,4,2,556,5.56,561.56,1766339515,1
103635988,63898,2,2,259,2.59,261.59,1766586236,0
100934231,63919,2,5,323,3.23,326.23,1765321371,1
143223592,64066,3,4,212,2.12,214.12,1766852982,1
117309031,64121,1,2,129822,1298.22,131120.22,1764570069,1
141109011,64121,1,2,12771,127.71,12898.71,1764740755,0
126484742,64121,3,2,4600,46,4646,1764915974,0
115966021,64121,4,2,2586,25.86,2611.86,1764946937,0
141518350,64121,2,2,3369,33.69,3402.69,1764994154,0
122178171,64121,1,4,2086,20.86,2106.86,1764996740,0
120502723,64121,4,2,1756,17.56,1773.56,1765083830,0
146154243,64121,4,2,28616,286.16,28902.16,1765125408,0
136080601,64121,1,2,11090,110.9,11200.9,1765349987,0
109853860,64121,5,2,22107,221.07,22328.07,1765381283,0
141299782,64121,1,4,13296,132.96,13428.96,1765641101,0
139911034,64121,3,4,2060,20.6,2080.6,1765751172,0
112533742,64121,1,4,1745,17.45,1762.45,1765788200,0
121230781,64121,5,4,1546,15.46,1561.46,1765903035,0
126799638,64121,4,2,64647,646.47,65293.47,1765993222,0
146597280,64121,2,2,15176,151.76,15327.76,1766102254,0
100809544,64121,2,2,89612,896.12,90508.12,1766478395,0
100618152,64121,2,4,14499,144.99,14643.99,1766595842,0
121868878,64121,5,1,24137,241.37,24378.37,1766839671,0
122690177,64121,1,2,16073,160.73,16233.73,1766948940,0
129533149,64121,3,2,28799,287.99,29086.99,1766962955,0
121964963,64121,5,2,73107,731.07,73838.07,1767009692,0
104396438,64121,2,2,5720,57.2,5777.2,1767028677,0
116011774,64121,4,2,31107,311.07,31418.07,1767084067,0
142495502,64121,2,4,1730,17.3,1747.3,1767116068,0
128728361,64246,NA,4,303,3.03,306.03,1766405723,1
145048659,64246,1,4,106,1.06,107.06,1766817325,0
112710560,64421,1,3,119,1.19,120.19,1765112080,1
109513521,64421,3,4,845,8.45,853.45,1766546033,0
132064901,64421,3,1,286,2.86,288.86,1766903127,0
129197633,64591,5,4,153,1.53,154.53,1766232854,1
121769739,64616,4,4,2694,26.94,2720.94,1764589365,1
131524727,64616,3,4,14259,142.59,14401.59,1764770668,0
114862777,64616,1,4,1383,13.83,1396.83,1764810113,0
105268950,64616,1,2,939,9.39,948.39,1764938066,0
118326485,64616,4,2,2590,25.9,2615.9,1765106438,0
102689261,64616,4,5,61993,619.93,62612.93,1765171841,0
131217826,64616,1,2,16124,161.24,16285.24,1765198173,0
111848474,64616,4,2,3497,34.97,3531.97,1765346076,0
109686900,64616,2,4,17943,179.43,18122.43,1765365968,0
100811783,64616,5,2,1876,18.76,1894.76,1765421519,0
103265466,64616,3,2,65412,654.12,66066.12,1765425612,0
128535200,64616,4,2,802,8.02,810.02,1765607228,0
109627177,64616,2,2,13618,136.18,13754.18,1765692892,0
147912198,64616,1,NA,57244,572.44,57816.44,1765924179,0
100147798,64616,5,2,2640,26.4,2666.4,1766352301,0
105350742,64616,5,2,15658,156.58,15814.58,1766497394,0
138042168,64616,1,1,3954,39.54,3993.54,1766550199,0
127651281,64616,2,5,36842,368.42,37210.42,1766619774,0
100475287,64616,NA,2,904,9.04,913.04,1766688211,0
108528586,64616,3,4,1857,18.57,1875.57,1766837519,0
126089822,64616,2,2,1550,15.5,1565.5,1766943227,0
128975706,64617,3,1,230,2.3,232.3,1765992061,1
103397574,64733,5,2,221,2.21,223.21,1765829908,1
124277836,64805,3,4,708,7.08,715.08,1764657823,1
143143466,64805,2,3,375,3.75,378.75,1765340948,0
139335842,64879,1,4,525,5.25,530.25,1765049364,1
121307071,64893,5,4,2917,29.17,2946.17,1764783094,1
110226475,64893,1,4,1209,12.09,1221.09,1764849718,0
103646504,64893,2,2,4004,40.04,4044.04,1764868777,0
149433107,64893,5,4,14969,149.69,15118.69,1764870465,0
114779787,64893,3,2,2332,23.32,2355.32,1765009247,0
132347402,64893,4,2,11397,113.97,11510.97,1765022099,0
115265179,64893,5,3,8794,87.94,8881.94,1765152799,0
104942850,64893,2,5,74600,746,75346,1765207384,0
116524296,64893,5,4,81267,812.67,82079.67,1765368744,0
131095566,64893,2,4,9677,96.77,9773.77,1765650231,0
132882941,64893,4,2,32317,323.17,32640.17,1765692523,0
131785965,64893,5,4,15071,150.71,15221.71,1765880273,0
115190106,64893,2,4,2678,26.78,2704.78,1766292847,0
125445035,64893,NA,4,8908,89.08,8997.08,1766713716,0
125775901,64893,3,4,3301,33.01,3334.01,1766769105,0
132146142,64893,3,2,3203,32.03,3235.03,1767008395,0
127625938,64893,4,5,4362,43.62,4405.62,1767125578,0
110472579,65021,5,2,236,2.36,238.36,1764623883,1
147450793,65021,1,2,124,1.24,125.24,1764782551,0
117348640,65021,1,5,198,1.98,199.98,1765295837,0
107976099,65021,4,4,73,0.73,73.73,1765624321,0
118900113,65021,1,2,150,1.5,151.5,1766210929,0
116004459,65021,1,4,137,1.37,138.37,1766479048,0
104222638,65030,3,4,319,3.19,322.19,1766046033,1
149572938,65050,1,2,3994,39.94,4033.94,1764656888,1
113148574,65050,3,2,7370,73.7,7443.7,1765024573,0
101910967,65050,3,4,13009,130.09,13139.09,1765150943,0
119144914,65050,1,5,70100,701,70801,1765405943,0
131493618,65050,4,4,2506,25.06,2531.06,1765618022,0
130368411,65050,3,2,1608,16.08,1624.08,1765780371,0
138132867,65050,5,4,1761,17.61,1778.61,1765888700,0
137464699,65050,3,2,17852,178.52,18030.52,1765961024,0
139969548,65050,3,2,3095,30.95,3125.95,1766124156,0
112177418,65050,3,2,61368,613.68,61981.68,1766220481,0
104789007,65050,3,1,12632,126.32,12758.32,1766596220,0
105528610,65050,5,2,872,8.72,880.72,1766598368,0
101930708,65050,3,3,2981,29.81,3010.81,1766599191,0
103661805,65050,3,1,36394,363.94,36757.94,1766989797,0
139622799,65050,3,2,7985,79.85,8064.85,1767125391,0
115027150,65050,2,4,2129,21.29,2150.29,1767163855,0
104272879,65225,5,4,25041,250.41,25291.41,1764522478,1
149732250,65225,1,NA,3416,34.16,3450.16,1764642491,0
122492950,65225,5,5,3394,33.94,3427.94,1764830936,0
132739937,65225,3,2,9144,91.44,9235.44,1765403882,0
105176141,65225,4,2,7603,76.03,7679.03,1765618957,0
129345404,65225,4,3,2236,22.36,2258.36,1765818766,0
121429165,65225,1,1,3343,33.43,3376.43,1766039618,0
136048418,65225,4,4,7465,74.65,7539.65,1766159888,0
128331175,65225,4,4,25828,258.28,26086.28,1766343474,0
131151988,65225,1,4,10725,107.25,10832.25,1766580301,0
116980169,65225,1,5,2444,24.44,2468.44,1766665831,0
124082881,65225,5,NA,2014,20.14,2034.14,1766868914,0
132096420,65225,NA,3,4962,49.62,5011.62,1766938749,0
134550939,65225,5,2,4717,47.17,4764.17,1767129909,0
124455112,65272,5,2,109,1.09,110.09,1764825124,1
105829446,65272,4,4,331,3.31,334.31,1765386253,0
107596864,65272,4,4,177,1.77,178.77,1766999276,0
141385862,65377,4,3,214,2.14,216.14,1765629449,1
144615632,65414,2,4,184,1.84,185.84,1765952236,1
128453019,65742,3,4,114,1.14,115.14,1764877200,1
116255976,65742,1,2,473,4.73,477.73,1766406476,0
102242904,65742,5,5,144,1.44,145.44,1766670518,0
117797546,65878,1,1,171,1.71,172.71,1764788932,1
115133158,66019,2,2,146,1.46,147.46,1766251812,1
117768306,66235,2,4,3437,34.37,3471.37,1764851305,1
138329890,66235,4,4,2339,23.39,2362.39,1765003326,0
147953384,66235,2,4,6023,60.23,6083.23,1765300416,0
131714656,66235,2,4,2718,27.18,2745.18,1765310567,0
118494109,66235,1,2,4488,44.88,4532.88,1765628754,0
112495637,66235,2,4,6136,61.36,6197.36,1765693688,0
130625664,66235,5,2,62423,624.23,63047.23,1765739048,0
108015419,66235,3,5,14530,145.3,14675.3,1765745564,0
109034566,66235,3,2,3092,30.92,3122.92,1766079303,0
125782497,66235,5,3,6683,66.83,6749.83,1766079421,0
149303762,66235,4,4,1276,12.76,1288.76,1766446353,0
133520189,66235,3,1,15781,157.81,15938.81,1766556763,0
148420156,66235,2,4,6298,62.98,6360.98,1766666553,0
132087467,66235,3,4,2563,25.63,2588.63,1766898368,0
132456764,66281,1,5,815,8.15,823.15,1766461306,1
122011245,66281,2,3,496,4.96,500.96,1766760361,0
115576657,66319,2,4,219,2.19,221.19,1765386420,1
147332031,66356,1,2,633,6.33,639.33,1765185073,1
120125098,66356,1,2,629,6.29,635.29,1765780481,0
108415588,66356,5,4,184,1.84,185.84,1765992606,0
117755269,66356,3,5,487,4.87,491.87,1767045316,0
119581645,66580,4,4,191,1.91,192.91,1764773879,1
108963982,66580,1,2,136,1.36,137.36,1766752623,0
140607903,66587,5,1,251,2.51,253.51,1764853707,1
137121603,66699,2,5,400,4,404,1764846059,1
115973627,66699,1,2,1279,12.79,1291.79,1765130072,0
146389796,66743,1,5,328,3.28,331.28,1766025545,1
121078613,66813,2,2,324,3.24,327.24,1765604666,1
137978814,66813,1,2,193,1.93,194.93,1766855985,0
148661057,66899,3,1,390,3.9,393.9,1765991931,1
107199027,66935,2,4,9009,90.09,9099.09,1764791294,1
104645268,66935,3,2,1409,14.09,1423.09,1765022197,0
139161546,66935,3,2,933,9.33,942.33,1765043592,0
137212467,66935,4,5,3235,32.35,3267.35,1765216088,0
112286674,66935,4,2,2696,26.96,2722.96,1765285090,0
135975536,66935,3,1,3088,30.88,3118.88,1765347590,0
132405762,66935,3,4,8193,81.93,8274.93,1765857832,0
136625663,66935,1,2,4371,43.71,4414.71,1765865266,0
106710231,66935,2,2,2581,25.81,2606.81,1766103442,0
122449686,66935,5,3,64862,648.62,65510.62,1766335815,0
136348401,66935,2,4,5034,50.34,5084.34,1766495948,0
108325567,66935,3,4,2790,27.9,2817.9,1766667206,0
124595744,66935,4,5,1459,14.59,1473.59,1766771251,0
135400191,66935,1,2,2904,29.04,2933.04,1766837671,0
124966884,66935,1,2,13060,130.6,13190.6,1766838345,0
130792825,66935,2,2,11981,119.81,12100.81,1766851758,0
145876176,66935,1,2,3053,30.53,3083.53,1767038519,0
102117604,67020,2,4,15166,151.66,15317.66,1764712706,1
116988779,67020,5,4,68697,686.97,69383.97,1764783417,0
119368191,67020,3,2,19876,198.76,20074.76,1764797404,0
127980640,67020,3,3,3277,32.77,3309.77,1764936060,0
122090445,67020,1,5,859,8.59,867.59,1765056411,0
149012759,67020,2,5,49025,490.25,49515.25,1765369948,0
130089224,67020,4,2,12503,125.03,12628.03,1765445774,0
103286466,67020,3,2,1851,18.51,1869.51,1765524479,0
109967138,67020,NA,3,3332,33.32,3365.32,1765629365,0
120810299,67020,3,5,816,8.16,824.16,1765638866,0
132148145,67020,3,3,54502,545.02,55047.02,1766039454,0
120062991,67020,1,4,9588,95.88,9683.88,1766557235,0
138267633,67020,2,2,9282,92.82,9374.82,1766799786,0
139880530,67020,2,4,12444,124.44,12568.44,1766890553,0
122112239,67020,3,4,21759,217.59,21976.59,1767162093,0
119266235,67195,NA,3,145,1.45,146.45,1765110279,1
131136970,67195,1,4,150,1.5,151.5,1766274589,0
146362619,67215,1,2,534,5.34,539.34,1767002401,1
119002538,67232,5,2,328,3.28,331.28,1765454593,1
101612639,67232,4,1,308,3.08,311.08,1766579922,0
105770133,67306,4,4,157,1.57,158.57,1766156869,1
148320086,67443,4,NA,257,2.57,259.57,1766079812,1
122154921,67443,1,2,285,2.85,287.85,1766561597,0
111077657,67566,1,1,287,2.87,289.87,1766752706,1
137044160,67654,2,4,1646,16.46,1662.46,1764829769,1
106259659,67654,5,2,2868,28.68,2896.68,1764957269,0
129725912,67654,1,4,3047,30.47,3077.47,1765035902,0
141312417,67654,5,2,6613,66.13,6679.13,1765070514,0
147931828,67654,5,2,2746,27.46,2773.46,1765110686,0
145507045,67654,2,4,2764,27.64,2791.64,1765136069,0
134196597,67654,4,2,108924,1089.24,110013.24,1765139038,0
115936379,67654,4,2,91503,915.03,92418.03,1765348106,0
101073389,67654,4,2,3310,33.1,3343.1,1765399252,0
139516647,67654,5,4,2677,26.77,2703.77,1765583891,0
124025051,67654,3,5,19345,193.45,19538.45,1765732705,0
149316687,67654,4,4,2042,20.42,2062.42,1766379902,0
143191385,67654,4,2,1482,14.82,1496.82,1766509636,0
143462715,67654,4,1,4853,48.53,4901.53,1766639464,0
